label,text,description
LOC:state,Mississippi has what name for a state nickname ?,"Inquiries about states, including their names and characteristics."
LOC:state,What state was named the Green Mountain state ?,"Inquiries about states, including their names and characteristics."
LOC:state,What state full of milk and honey was the destination in The Grapes of Wrath ?,"Inquiries about states, including their names and characteristics."
LOC:state,What state is John F. Kennedy buried in ?,"Inquiries about states, including their names and characteristics."
LOC:state,What U.S. state lived under six flags ?,"Inquiries about states, including their names and characteristics."
LOC:state,What state has the longest Great Lakes shoreline ?,"Inquiries about states, including their names and characteristics."
LOC:state,What U.S. state comes last in an alphabetical list ?,"Inquiries about states, including their names and characteristics."
LOC:state,What U.S. state does the Continental Divide leave to enter Canada ?,"Inquiries about states, including their names and characteristics."
LOC:state,What U.S. state has the second-longest coastline ?,"Inquiries about states, including their names and characteristics."
LOC:state,What state full of milk and honey was the destination in The Grapes of Wrath ?,"Inquiries about states, including their names and characteristics."
LOC:state,What U.S. state has the second-longest coastline ?,"Inquiries about states, including their names and characteristics."
LOC:state,What U.S. state is Dixville Notch in ?,"Inquiries about states, including their names and characteristics."
LOC:state,What U.S. state is Fort Knox in ?,"Inquiries about states, including their names and characteristics."
LOC:state,What are all the southern states of the U.S. ?,"Inquiries about states, including their names and characteristics."
LOC:state,What state 's home to the Buffalo Bill Historical Center ?,"Inquiries about states, including their names and characteristics."
LOC:state,What is the largest U.S. state east of the Mississippi ?,"Inquiries about states, including their names and characteristics."
LOC:state,What state has the most Indians ?,"Inquiries about states, including their names and characteristics."
LOC:state,What state is Mount McKinley in ?,"Inquiries about states, including their names and characteristics."
LOC:state,What U.S. state records the least rainfall ?,"Inquiries about states, including their names and characteristics."
LOC:state,What are the only two states that incorporate the Confederate battle flag in their flags ?,"Inquiries about states, including their names and characteristics."
LOC:state,What is the fastest growing state in the U.S.A. in 1998 ?,"Inquiries about states, including their names and characteristics."
LOC:state,What state has the most Indians ?,"Inquiries about states, including their names and characteristics."
LOC:state,What U.S. state has the lowest highest elevation at 6 feet ?,"Inquiries about states, including their names and characteristics."
LOC:state,What U.S. state records the least rainfall ?,"Inquiries about states, including their names and characteristics."
LOC:state,What U.S. state borders Illinois to the north ?,"Inquiries about states, including their names and characteristics."
LOC:state,What state on the Gulf of Mexico has its lowest point five feet below sea level ?,"Inquiries about states, including their names and characteristics."
LOC:state,In what U.S. state was the first woman governor elected ?,"Inquiries about states, including their names and characteristics."
LOC:state,What is the largest U.S. state east of the Mississippi ?,"Inquiries about states, including their names and characteristics."
LOC:state,What state is known as the Hawkeye State ?,"Inquiries about states, including their names and characteristics."
LOC:state,What sprawling U.S. state boasts the most airports ?,"Inquiries about states, including their names and characteristics."
LOC:state,What U.S. state is Dixville Notch in ?,"Inquiries about states, including their names and characteristics."
LOC:state,What New England state carries the telephone area code 27 ?,"Inquiries about states, including their names and characteristics."
LOC:state,What state in the U.S. has the most blacks ?,"Inquiries about states, including their names and characteristics."
LOC:state,What U.S. state lived under six flags ?,"Inquiries about states, including their names and characteristics."
LOC:state,What state has the longest Great Lakes shoreline ?,"Inquiries about states, including their names and characteristics."
NUM:code,What is Columbia Tristar 's phone number ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:code,What is Columbia Tristar 's phone number ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:code,What seven digits follow the area code in the number for long distance information ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:code,What phone number can I call to have a tree planted ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:code,What is Columbia Tristar 's phone number ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:code,What phone number can I call to have a tree planted ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:code,What phone number can I call to have a tree planted ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:code,What seven digits follow the area code in the number for long distance information ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:code,What seven digits follow the area code in the number for long distance information ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:code,What is Columbia Tristar 's phone number ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:code,What is Columbia Tristar 's phone number ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:code,What seven digits follow the area code in the number for long distance information ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:code,What is the telephone number for the University of Kentucky ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:code,What is the telephone number for the University of Kentucky ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:code,What is Columbia Tristar 's phone number ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:code,What is the airport code for Los Angeles International ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:code,What phone number can I call to have a tree planted ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:code,What is Columbia Tristar 's phone number ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:code,What is Columbia Tristar 's phone number ?,"Questions about numerical codes, including phone numbers and area codes."
NUM:count,How many species of the Great White shark are there ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many Superbowls have the ers won ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many hearts does an octopus have ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many films did Ingmar Bergman make ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many films are made by the major studios in a year ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,What is the goat population of the world ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many Gutenberg Bibles are there ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many bends are there in a standard paper clip ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many objects orbit the Earth ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many bones are in the human hand ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many varieties of twins are there ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many lakes are there on the Earth ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many eyes does a bat have ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many more weeks of winter are there if a ground hog sees his shadow ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many people live in Tokyo ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many member states are in the UN ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How much of the silver production is manufactured by independent silversmiths ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many miles of veins are in the circulatory system ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many referees work a soccer game ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many years did it take James Joyce to write Ulysses ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many people in the USA say their number one source of information is the newspaper ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,What is the goat population of the world ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many more weeks of winter are there if a ground hog sees his shadow ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many equal angles are there in an isosceles triangle ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many years old is Benny Carter ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many points is a bullseye worth in darts ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many presidents have died on the 4th of July ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many hands does Bjorn Borg use when hitting his forehand ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How much will the California be in the year 2000 ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many liberty bells have there been ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many spaces follow a period at the end of a sentence ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many people died on D-Day ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many different languages are spoken in Europe ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many fingers are used to draw a bow ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many double-word-score spaces are there on a Scrabble Crossword Game board ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many presidents have died on the 4th of July ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many astronauts manned each Project Mercury flight ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many people have been Captain America ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many feet are there in a fathom ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many innings are there in a regulation softball game ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many oceans are there and name them ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many times in his 16-year National Basketball Associaton career was John Havlicek a member of the all-star team ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many questions do you have on your database ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many bends are there in a standard paper clip ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many layers of yellow paint is a Faber Mongol pencil lucky enough to be sprayed with ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many different countries export coffee ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many years do fossils take to form ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many hostages were killed in the Entebbe raid ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many copies of an album must be sold for it to be a gold album ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many times more than 3,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many Beatles ' records went #1 ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many people are there in the world ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many Gutenberg Bibles are there ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many Stradivarius violins were ever made ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How much caffeine is in a 16 oz cup of coffee ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many meters are in a mile ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many emperors were there in the Roman Empire ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many cities are there in Utah ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How much calcium should an adult female have daily ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many flavors does Baskin & Robbins offer ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many types of cheese are there in France ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many fiddlers did Old King Cole have ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many spears are there on Kenya 's flag ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,"How many people on the ground were killed from the bombing of Pan Am Flight 103 over Lockerbie , Scotland , December 21 , CD .",Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many visitors go to the Vatican each year ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,"How many casinos are in Atlantic City , NJ ?",Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many people live in the Falklands ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many stars are there in Big Dipper ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many degrees cooler is the inside of a cucumber than the air outside ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many Jews were executed in concentration camps during WWII ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many species of sharks are there ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many earthworms are in a single pasture ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many times can a nickel-cadmium rechargeable battery be recharged ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many Beatles ' records went #1 ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many states have a lottery ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many species of sharks are there ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many varieties of twins are there ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many disks does each player have in a four-handed game of Crokinole ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many logarithmic scales are there on a slide rule ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many `` eyes '' does a coconut have ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many people live in the Falklands ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many square feet is Bill Gates ' home ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many milliseconds in a second ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many times larger than life size is the Statue of Liberty ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many equal sides are there on a scalene triangle ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many species of the Great White shark are there ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many Russians have landed on the moon ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many hostages were killed in the Entebbe raid ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many shots can a stock M16 hold ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many Grammys did Michael Jackson win in 1983 ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many games are played in a five-team round-robin tournament ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many children under 18 are victims of some sort of Physical Abuse each year ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many bends are there in a standard paper clip ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many earthworms are in a single pasture ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How much waste does an average dairy cow produce in a day ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many meters are in a mile ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many Leos have been Pope ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many students attend the University of Massachusetts ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,How many home runs did Lou Gehrig have during his career ?,Inquiries about quantities or counts of specific items or occurrences.
NUM:count,"What is the current population for these countries : France , Spain , Italy , Greece , Austria , Germany , Switzerland , the Netherlands ?",Inquiries about quantities or counts of specific items or occurrences.
NUM:date,When was `` the Great Depression '' ?,Questions about specific dates or time periods.
NUM:date,What is the busiest air travel season ?,Questions about specific dates or time periods.
NUM:date,In what year was De Gaulle elected president of France ?,Questions about specific dates or time periods.
NUM:date,Hitler came to power in Germany in what year ?,Questions about specific dates or time periods.
NUM:date,When did Hawaii become a state ?,Questions about specific dates or time periods.
NUM:date,When was Microsoft established ?,Questions about specific dates or time periods.
NUM:date,When was the San Francisco fire ?,Questions about specific dates or time periods.
NUM:date,On what date did Rosa Parks Become a symbol of the civil rights movement for refusing to give up her seat on the bus ?,Questions about specific dates or time periods.
NUM:date,What are the three winter months in the southern hemisphere ?,Questions about specific dates or time periods.
NUM:date,In which year was New Zealand excluded from the ANZUS alliance ?,Questions about specific dates or time periods.
NUM:date,When was the Boston tea party ?,Questions about specific dates or time periods.
NUM:date,When did the Chernobyl nuclear accident occur ?,Questions about specific dates or time periods.
NUM:date,When was Dick Clark born ?,Questions about specific dates or time periods.
NUM:date,What year did Jack Nicklaus join the Professional Golfers Association tour ?,Questions about specific dates or time periods.
NUM:date,When was General Manuel Noriega ousted as the leader of Panama and turned over to U.S. authorities ?,Questions about specific dates or time periods.
NUM:date,What day was Pearl Harbor attacked in 1942 ?,Questions about specific dates or time periods.
NUM:date,When did Spain and Korea start ambassadorial relations ?,Questions about specific dates or time periods.
NUM:date,What year did nylon stockings first go on sale ?,Questions about specific dates or time periods.
NUM:date,What year did Germany sign its nonaggression pact with the Soviet Union ?,Questions about specific dates or time periods.
NUM:date,What year did Rossetti paint `` Beata Beatrix '' ?,Questions about specific dates or time periods.
NUM:date,What date was Dwight D. Eisenhower born ?,Questions about specific dates or time periods.
NUM:date,"On which dates does the running of the bulls occur in Pamplona , Spain ?",Questions about specific dates or time periods.
NUM:date,When did Nostradamus believe World War III would begin ?,Questions about specific dates or time periods.
NUM:date,On what date did Rosa Parks Become a symbol of the civil rights movement for refusing to give up her seat on the bus ?,Questions about specific dates or time periods.
NUM:date,When did Spielberg direct `` Jaws '' ?,Questions about specific dates or time periods.
NUM:date,When is the official first day of summer ?,Questions about specific dates or time periods.
NUM:date,"When did Aldous Huxley write , `` Brave New World '' ?",Questions about specific dates or time periods.
NUM:date,What century does Captain Video live in ?,Questions about specific dates or time periods.
NUM:date,In what year was the Wall built ?,Questions about specific dates or time periods.
NUM:date,When did Iraqi troops invade Kuwait ?,Questions about specific dates or time periods.
NUM:date,When are sheep shorn ?,Questions about specific dates or time periods.
NUM:date,What season is the setting for Shakespeare 's Midsummer Night 's Dream ?,Questions about specific dates or time periods.
NUM:date,When was the first American encyclopedia published ?,Questions about specific dates or time periods.
NUM:date,What time of year do most people fly ?,Questions about specific dates or time periods.
NUM:date,When did beethoven die ?,Questions about specific dates or time periods.
NUM:date,What day was Pearl Harbor attacked in 1942 ?,Questions about specific dates or time periods.
NUM:date,In what year was actress Joan Collins born ?,Questions about specific dates or time periods.
NUM:date,"What year did Degas create the bronze sculpture , `` Fourth Position Front ? ''",Questions about specific dates or time periods.
NUM:date,When was Richard Nixon born ?,Questions about specific dates or time periods.
NUM:date,What is Susan B. Anthony 's birthday ?,Questions about specific dates or time periods.
NUM:date,When was the slinky invented ?,Questions about specific dates or time periods.
NUM:date,In what year did they build the Berlin Wall ?,Questions about specific dates or time periods.
NUM:date,What year did Hitler die ?,Questions about specific dates or time periods.
NUM:date,What day was Pearl Harbor attacked in 1942 ?,Questions about specific dates or time periods.
NUM:date,What was the last year that the Chicago Cubs won the World Series ?,Questions about specific dates or time periods.
NUM:date,When is the site www.questions.com going to open ?,Questions about specific dates or time periods.
NUM:date,What time does Wee Willie Winkie run through the town ?,Questions about specific dates or time periods.
NUM:date,When is the Thai New Year ?,Questions about specific dates or time periods.
NUM:date,When was the first railroad from the east coast to the west coast completed ?,Questions about specific dates or time periods.
NUM:date,What time of year has the most air travel ?,Questions about specific dates or time periods.
NUM:date,When was the San Francisco fire ?,Questions about specific dates or time periods.
NUM:date,What year was Desmond Mpilo Tutu awarded the Nobel Peace Prize ?,Questions about specific dates or time periods.
NUM:date,When did the Berlin Wall go up ?,Questions about specific dates or time periods.
NUM:date,When do MORMONS believe Christ was born ?,Questions about specific dates or time periods.
NUM:date,In what year did Thatcher gain power ?,Questions about specific dates or time periods.
NUM:date,When was the Congress of Vienna ?,Questions about specific dates or time periods.
NUM:date,"What day is August 13 , 1971 ?",Questions about specific dates or time periods.
NUM:date,When is the Jimmy Buffett concert coming to the E center in Camden NJ ?,Questions about specific dates or time periods.
NUM:date,When was Thomas Jefferson born ?,Questions about specific dates or time periods.
NUM:date,When did Fraze get his first patent for the pull-tab can ?,Questions about specific dates or time periods.
NUM:date,When did CNN go on the air ?,Questions about specific dates or time periods.
NUM:date,What year did Spielberg make `` Jaws '' ?,Questions about specific dates or time periods.
NUM:date,What season begins with the vernal equinox ?,Questions about specific dates or time periods.
NUM:date,What year was Mozart born ?,Questions about specific dates or time periods.
NUM:date,When was Rosa Parks born ?,Questions about specific dates or time periods.
NUM:date,In what year did the Bounty mutiny happen ?,Questions about specific dates or time periods.
NUM:date,What year did the Vietnam War end ?,Questions about specific dates or time periods.
NUM:date,In what year did the US Marine Corps adopt the motto `` Semper Fidelis '' ?,Questions about specific dates or time periods.
NUM:date,When is Bastille Day ?,Questions about specific dates or time periods.
NUM:date,When did the Dow first reach ?,Questions about specific dates or time periods.
NUM:date,When did Muhammad live ?,Questions about specific dates or time periods.
NUM:date,In what year was De Gaulle elected president of France ?,Questions about specific dates or time periods.
NUM:date,In what year did Thatcher gain power ?,Questions about specific dates or time periods.
NUM:date,When did Iraqi troops invade Kuwait ?,Questions about specific dates or time periods.
NUM:date,When was the first steel mill in the United States built ?,Questions about specific dates or time periods.
NUM:date,What year did Germany sign its nonaggression pact with the Soviet Union ?,Questions about specific dates or time periods.
NUM:date,What is President Nixon 's birthdate ?,Questions about specific dates or time periods.
NUM:date,When did World War I start ?,Questions about specific dates or time periods.
NUM:date,When did Amtrak begin operations ?,Questions about specific dates or time periods.
NUM:date,What is the busiest air travel season ?,Questions about specific dates or time periods.
NUM:date,When was Babe Ruth born ?,Questions about specific dates or time periods.
NUM:date,What year did Apartheid start ?,Questions about specific dates or time periods.
NUM:date,In what year did Thatcher become prime minister ?,Questions about specific dates or time periods.
NUM:date,When was the first American encyclopedia published ?,Questions about specific dates or time periods.
NUM:date,What are the three winter months in the southern hemisphere ?,Questions about specific dates or time periods.
NUM:date,In what year did Ireland elect its first woman president ?,Questions about specific dates or time periods.
NUM:date,What time of year has the most air travel ?,Questions about specific dates or time periods.
NUM:date,What date did man first land on the moon ?,Questions about specific dates or time periods.
NUM:date,What year were the Olympic Games played in where Nadia Comaneci became popular ?,Questions about specific dates or time periods.
NUM:date,When was Hurricane Hugo ?,Questions about specific dates or time periods.
NUM:date,When is the Tulip Festival in Michigan ?,Questions about specific dates or time periods.
NUM:date,When did the Berlin Wall go up ?,Questions about specific dates or time periods.
NUM:date,When was the first practical commercial typewriter marketed ?,Questions about specific dates or time periods.
NUM:date,When is Boxing Day ?,Questions about specific dates or time periods.
NUM:date,When was the internal combustion engine developed ?,Questions about specific dates or time periods.
NUM:date,When does the Bible say the seasons started ?,Questions about specific dates or time periods.
NUM:date,When was the slinky invented ?,Questions about specific dates or time periods.
NUM:date,When was the first Wall Street Journal published ?,Questions about specific dates or time periods.
NUM:date,What day of the week sees the most fatal car accidents ?,Questions about specific dates or time periods.
NUM:date,When is the Thai New Year ?,Questions about specific dates or time periods.
NUM:dist,How tall is kilamanjaro ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far out is the universe ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How high is the city of Denver ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How high must a mountain be to be called a mountain ?,Inquiries about distances between locations or the length of objects.
NUM:dist,"How tall is the Gateway Arch in St. Louis , MO ?",Inquiries about distances between locations or the length of objects.
NUM:dist,How wide is the Milky Way galaxy ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far do you have to run if you hit a home run ?,Inquiries about distances between locations or the length of objects.
NUM:dist,What is the diameter of a golf ball ?,Inquiries about distances between locations or the length of objects.
NUM:dist,What are the dimensions of an ice hockey goal ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How long was Mao 's 1930s Long March ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How long is Camptown Racetrack ?,Inquiries about distances between locations or the length of objects.
NUM:dist,What is the wingspan of a condor ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How long is the Coney Island boardwalk ?,Inquiries about distances between locations or the length of objects.
NUM:dist,What is the wingspan of a condor ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How long is the border between Canada and the 48 conterminous states ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far away is the moon ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far is it from Phoenix to Blythe ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far can a human eye see ?,Inquiries about distances between locations or the length of objects.
NUM:dist,What are the lengths of pearl necklaces ?,Inquiries about distances between locations or the length of objects.
NUM:dist,What is the width of a football field ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How long is Camptown Racetrack ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How tall was the animated Frankenstein,Inquiries about distances between locations or the length of objects.
NUM:dist,How long were Tyrannosaurus Rex 's teeth ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How wide is the Atlantic Ocean ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How tall is the giraffe ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far is it from Phoenix to Blythe ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far can you see ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far is London UK from California ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far is London UK from California ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far is a nautical mile ?,Inquiries about distances between locations or the length of objects.
NUM:dist,What is the length of border between the Ukraine and Russia ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How tall is the Matterhorn ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How long is Camptown Racetrack ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far is the longest hole in 1 on any golf course and where did it happen ?,Inquiries about distances between locations or the length of objects.
NUM:dist,What is the wingspan of a condor ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far is Yaroslavl from Moscow ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How tall is the giraffe ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How long was Mao 's 1930s Long March ?,Inquiries about distances between locations or the length of objects.
NUM:dist,What are the dimensions of an ice hockey goal ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far is London UK from California ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far can a man travel in outer space ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How long is the Coney Island boardwalk ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How high is the city of Denver ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How tall was the animated King Kong ?,Inquiries about distances between locations or the length of objects.
NUM:dist,What is the depth of the Nile river ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far is it from Phoenix to Blythe ?,Inquiries about distances between locations or the length of objects.
NUM:dist,What are the lengths of pearl necklaces ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How tall is the Sears Building ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How tall is kilamanjaro ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far do you have to run if you hit a home run ?,Inquiries about distances between locations or the length of objects.
NUM:dist,What is the earth 's diameter ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How deep is a fathom ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How long is the Coney Island boardwalk ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far can you see ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far away is the moon ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How long were Tyrannosaurus Rex 's teeth ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How tall is Prince Charles ?,Inquiries about distances between locations or the length of objects.
NUM:dist,What is the length of border between the Ukraine and Russia ?,Inquiries about distances between locations or the length of objects.
NUM:dist,What is the distance in miles from the earth to the sun ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How deep is a fathom ?,Inquiries about distances between locations or the length of objects.
NUM:dist,What are the dimensions of an ice hockey goal ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How long was Mao 's 1930s Long March ?,Inquiries about distances between locations or the length of objects.
NUM:dist,What are the lengths of pearl necklaces ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far is it from Denver to Aspen ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How wide is the Atlantic Ocean ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How long is the Coney Island boardwalk ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How far can a man travel in outer space ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How long is the Columbia River in miles ?,Inquiries about distances between locations or the length of objects.
NUM:dist,What is the length of the coastline of the state of Alaska ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How long is the border between Canada and the 48 conterminous states ?,Inquiries about distances between locations or the length of objects.
NUM:dist,How tall is the replica of the Matterhorn at Disneyland ?,Inquiries about distances between locations or the length of objects.
NUM:dist,"What is the elevation of St. Louis , MO ?",Inquiries about distances between locations or the length of objects.
NUM:dist,How long were Tyrannosaurus Rex 's teeth ?,Inquiries about distances between locations or the length of objects.
